competition_id,team_id,team_market,team_name,conference_id,player_id,player_name,class_year,position,height,status,next_team_id,next_team_market,prior_team_id,prior_team_market,is_transfer,is_draft_prospect,will_transfer,in_portal_after_season,games_played,games_started,minutes,possessions,points,field_goal_attempts,free_throw_attempts,assists,offensive_rebounds,defensive_rebounds,rebounds,steals,blocks,turnovers,personal_fouls,usage_pct,ortg_player,drtg_player,effective_fg_pct,true_shooting_pct,assist_pct,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,steal_pct,block_pct,turnover_pct,per,warp,warp_per_40,win_shares,offensive_win_shares,defensive_win_shares,win_shares_per_40,rapm,offensive_rapm,defensive_rapm
41097,104374,UNI,Panthers,54,1890302,Hunter Jacobson,Junior,G,73,probable_returner,,,104374,UNI,False,False,False,False,12,0,18.67,28.936,3.0,6,0,0,1,0,1,0,0,0,2,0.18505,,110.34,0.25,0.25,0,0.07242,0,0.03279,0,0,0,-2.9262,-0.10658,-0.2283,,,0.0239,,,,
41097,104374,UNI,Panthers,54,1895643,Leon Bond III,Junior,G,77,in_portal_uncommitted_or_pending,,,104374,UNI,False,False,False,True,35,35,1168.27,1819.42,423.0,341,72,53,26,140,166,26,25,37,68,0.20136,110.85,100.17,0.54106,0.56748,0.09067,0.0285,0.14331,0.08787,0.0143,0.0275,0.09031,15.7384,3.34242,0.1144,3.951,1.392,2.559,0.1353,3.536,1.427,2.109
41097,104374,UNI,Panthers,54,1903490,Max Weisbrod,Senior,G,76,senior_eligibility_review,,,104374,UNI,False,False,False,False,31,28,867.46,1348.007,197.0,160,25,56,9,69,78,18,3,28,68,0.13129,109.88,103.44,0.55,0.57602,0.11175,0.01325,0.09738,0.0562,0.01334,0.00456,0.1407,9.3593,0.93816,0.0433,2.3065,0.6605,1.646,0.1064,1.315,-0.26,1.575
41097,104374,UNI,Panthers,54,2114195,Kyle Pock,Junior,F,78,probable_returner,,,104374,UNI,False,False,False,False,33,1,401.36,630.165,114.0,101,14,5,4,27,31,11,2,4,29,0.15841,107.02,103.01,0.5099,0.53172,0.02317,0.0124,0.0801,0.04699,0.01755,0.0065,0.03598,9.983,0.28196,0.0281,1.0358,0.2588,0.7771,0.1032,1.108,-2.325,3.433
41097,104374,UNI,Panthers,54,2114197,RJ Taylor,Sophomore,G,71,in_portal_uncommitted_or_pending,,,104374,UNI,False,False,False,True,29,0,307.01,480.784,71.0,62,4,25,1,28,29,11,0,9,36,0.13559,109.96,100.78,0.54032,0.55643,0.14673,0.0041,0.10888,0.05789,0.02303,0,0.12369,10.4695,-0.06163,-0.008,0.8994,0.2439,0.6556,0.1172,-0.405,-1.139,0.734
41097,104374,UNI,Panthers,54,2279660,Will Hornseth,Sophomore,F,80,in_portal_uncommitted_or_pending,,,104374,UNI,False,False,False,True,34,34,916.9,1427.248,390.0,280,91,77,45,116,161,18,22,51,49,0.23258,114.97,100.07,0.61071,0.60938,0.18453,0.06325,0.15204,0.1092,0.01264,0.03092,0.13745,20.5978,3.65683,0.1595,3.741,1.7243,2.0167,0.1632,1.031,-0.929,1.96
41097,104374,UNI,Panthers,54,2291872,Ismael Diouf,Senior,F,81,in_portal_uncommitted_or_pending,,,103966,NC State,True,False,False,True,34,1,345.03,537.458,98.0,94,11,33,18,22,40,6,7,26,58,0.2073,94.96,103.13,0.48404,0.49595,0.18245,0.06667,0.07596,0.07148,0.01117,0.02595,0.20827,8.8602,-0.37168,-0.0431,0.5966,-0.0678,0.6644,0.0692,-0.246,-0.358,0.112
41097,104374,UNI,Panthers,54,2481321,Geon Hutchins,Freshman,G,76,probable_returner,,,,,False,False,False,False,34,0,242.34,375.786,34.0,39,13,8,9,23,32,10,1,8,38,0.12492,82.89,99.37,0.34615,0.38031,0.05599,0.04737,0.11356,0.08152,0.02654,0.0053,0.15175,4.4242,-0.68322,-0.1128,0.3521,-0.1961,0.5482,0.0581,-1.259,-1.562,0.303
41097,104374,UNI,Panthers,54,2481323,Tristan Smith,Senior,F,78,senior_eligibility_review,,,,,False,False,False,False,27,20,576.86,901.887,250.0,172,88,52,43,96,139,23,15,32,68,0.24186,117.96,94.82,0.54942,0.59326,0.18288,0.09837,0.19781,0.15069,0.0255,0.03374,0.13184,23.0005,3.71613,0.2577,2.8968,1.3573,1.5395,0.2009,3.795,1.449,2.346
41097,104375,UNLV,Rebels,87,1609135,Howie Fleming Jr.,Senior,G,77,senior_eligibility_review,,,104381,UTRGV,True,False,False,False,31,26,902.95,1566.136,278.0,203,96,111,37,159,196,33,4,62,85,0.16978,112.4,111.02,0.49507,0.56688,0.21085,0.04811,0.20692,0.12748,0.02115,0.00484,0.2018,14.8815,1.89484,0.0839,2.2404,1.1397,1.1007,0.0992,0.326,1.002,-0.676
41097,104375,UNLV,Rebels,87,1915441,Kimani Hamilton,Senior,F,80,senior_eligibility_review,,,103691,High Point,True,False,False,False,34,34,1001.56,1726.016,440.0,316,143,77,68,100,168,40,13,55,123,0.2163,118.62,113.45,0.53165,0.58063,0.14507,0.07905,0.11585,0.09748,0.02313,0.01435,0.12675,18.0762,3.46264,0.1383,3.1215,2.118,1.0035,0.1247,2.951,0.282,2.669
41097,104375,UNLV,Rebels,87,2113318,Ladji Dembele,Junior,F,80,in_portal_uncommitted_or_pending,,,103734,Iowa,True,False,False,True,5,3,100.24,188.441,26.0,27,4,7,8,13,21,3,4,6,15,0.16044,97.45,111.8,0.44444,0.45139,0.1135,0.08582,0.14993,0.11671,0.01601,0.04988,0.17261,10.4845,0.13968,0.0557,0.1192,0.004,0.1152,0.0476,-0.327,0.62,-0.947
41097,104375,UNLV,Rebels,87,2126212,Jacob Bannarbie,Sophomore,F,81,in_portal_uncommitted_or_pending,,,104375,UNLV,False,False,False,True,29,14,466.42,800.915,155.0,101,76,40,41,92,133,16,10,35,66,0.18159,111.34,109.21,0.5297,0.57664,0.15029,0.10529,0.232,0.16922,0.01995,0.02333,0.20656,16.441,1.1257,0.0965,1.2376,0.5938,0.6438,0.1061,3.071,3.014,0.057
41097,104375,UNLV,Rebels,87,2142746,Dra Gibbs-Lawhorn,Junior,G,73,in_portal_uncommitted_or_pending,,,103720,Illinois,True,False,False,True,34,34,1171.22,2020.082,705.0,508,126,86,16,91,107,47,18,82,112,0.27513,118.5,114.42,0.59055,0.62567,0.15743,0.01591,0.09015,0.05309,0.02324,0.01699,0.12705,20.9595,5.46257,0.1866,3.985,2.9135,1.0715,0.1361,0.738,1.679,-0.941
41097,104375,UNLV,Rebels,87,2301242,Naas Cunningham,Freshman,F,79,in_portal_uncommitted_or_pending,,,103268,Alabama,True,False,False,True,20,0,259.98,464.554,102.0,88,36,15,4,18,22,8,0,12,16,0.21734,103.23,116.98,0.41477,0.49133,0.10429,0.01721,0.07845,0.04764,0.01738,0,0.10359,11.1204,-0.21338,-0.0328,0.3307,0.1522,0.1785,0.0509,0.876,1.437,-0.561
41097,104375,UNLV,Rebels,87,2303281,Emmanuel Stephen,Sophomore,F,84,in_portal_uncommitted_or_pending,,,103296,Arizona,True,False,False,True,23,13,351.31,596.81,75.0,62,26,6,44,49,93,10,15,18,75,0.13391,104.7,111.1,0.51613,0.5109,0.02951,0.15068,0.16651,0.15863,0.0169,0.0475,0.19685,10.7638,-0.24258,-0.0276,0.6009,0.1751,0.4258,0.0684,-2.2,-2.586,0.386
41097,104375,UNLV,Rebels,87,2307385,Al Green,Senior,G,75,in_portal_uncommitted_or_pending,,,103830,Louisiana Tech,True,False,False,True,28,3,347.67,606.553,120.0,99,22,20,8,22,30,14,4,14,26,0.1752,112.38,115.36,0.5101,0.55198,0.10136,0.02649,0.07521,0.05046,0.02327,0.0131,0.11412,12.7555,0.47318,0.0544,0.6918,0.4029,0.2889,0.0796,-1.592,0.537,-2.129
41097,104375,UNLV,Rebels,87,2550758,Tyrin Jones,Freshman,F,81,probable_returner,,,,,False,False,False,False,31,14,846.72,1457.448,365.0,240,166,45,52,105,157,33,69,34,56,0.20542,117.64,109.05,0.59375,0.58307,0.10429,0.0713,0.14252,0.10709,0.02263,0.08963,0.09797,21.8151,4.61399,0.218,2.7716,1.591,1.1807,0.1309,1.148,1.924,-0.776
41097,104375,UNLV,Rebels,87,2550760,Issac Williamson,Freshman,G,72,probable_returner,,,,,False,False,False,False,32,15,740.34,1284.569,276.0,235,77,36,4,54,58,27,7,47,84,0.21395,97.25,115.34,0.47872,0.5132,0.08736,0.00626,0.08479,0.04545,0.02119,0.01026,0.14879,9.3174,-1.10089,-0.0595,0.636,0.0193,0.6167,0.0344,-1.324,-2.206,0.882
41097,104375,UNLV,Rebels,87,2550761,Jalen Cunningham,Sophomore,G,74,in_portal_uncommitted_or_pending,,,,,False,False,False,True,6,0,14.06,23.769,3.0,3,0,1,0,1,1,0,1,0,0,0.10548,,117.26,0.5,0.5,0.10045,0,0.0783,0.04204,0,0.08535,0,11.1261,0.04944,0.1407,,,0.0093,,,,
41097,104375,UNLV,Rebels,87,2550762,Walter Brown,Senior,F,77,senior_eligibility_review,,,,,False,False,False,False,33,14,672.56,1161.086,127.0,103,35,36,32,61,93,17,13,30,71,0.10943,105.5,115.46,0.51942,0.53632,0.08718,0.05485,0.10483,0.07981,0.01454,0.02134,0.20216,8.3944,-0.92897,-0.0552,0.8537,0.3009,0.5529,0.0508,2.442,2.585,-0.143
41097,104376,USC Upstate,Spartans,37,1687722,Kanye Jones,Junior,G,77,in_portal_uncommitted_or_pending,,,104376,USC Upstate,False,False,False,True,20,1,147.39,249.911,21.0,25,3,5,0,4,4,2,1,3,10,0.10048,86.31,116.91,0.36,0.39924,0.05909,0,0.03036,0.01508,0.00803,0.00731,0.10232,2.6626,-0.73139,-0.1985,0.0351,-0.0663,0.1014,0.0095,-1.865,-1.211,-0.654
41097,104376,USC Upstate,Spartans,37,1945204,Learic Davis,Junior,F,79,probable_returner,,,103917,Milwaukee,True,False,False,False,25,17,558.73,946.351,202.0,148,54,14,37,80,117,16,14,34,70,0.18442,109.46,108.17,0.54392,0.58789,0.05028,0.07166,0.16348,0.11634,0.017,0.02646,0.16524,14.6467,1.13366,0.0812,1.3947,0.5767,0.818,0.0999,0.169,-0.614,0.783
41097,104376,USC Upstate,Spartans,37,2122225,Chico Johnson,Sophomore,G,75,probable_returner,,,104376,USC Upstate,False,False,False,False,7,0,37.32,64.026,5.0,6,1,1,1,4,5,1,0,2,5,0.1141,71.31,111.44,0.41667,0.39063,0.04689,0.03062,0.12557,0.07751,0.01553,0,0.23697,1.8749,-0.20227,-0.2168,-0.0054,-0.0492,0.0438,-0.0058,-1.826,-1.53,-0.296
41097,104376,USC Upstate,Spartans,37,2141801,CJ Rich,Junior,G,70,probable_returner,,,104376,USC Upstate,False,False,False,False,1,1,4.97,8.074,0.0,0,0,2,0,0,0,0,0,1,0,0.10496,,120.68,,,0.7665,0,0,0,0,0,1,2.5768,-0.03251,-0.2616,,,0.0018,,,,
41097,104376,USC Upstate,Spartans,37,2345221,Isaiah Skinner,Senior,G,78,senior_eligibility_review,,,104376,USC Upstate,False,False,False,False,29,8,574.12,971.461,138.0,122,18,40,16,61,77,27,11,30,64,0.13969,102.56,107.91,0.5,0.53118,0.12757,0.03045,0.12078,0.07472,0.02792,0.02052,0.18759,10.5772,0.97443,0.0679,1.0587,0.2055,0.8533,0.0738,-0.255,-1.088,0.833
41097,104376,USC Upstate,Spartans,37,2345222,Carmelo Adkins,Sophomore,G,76,in_portal_uncommitted_or_pending,,,104376,USC Upstate,False,False,False,True,29,15,908.8,1541.776,381.0,326,110,46,30,114,144,30,2,62,43,0.24082,100.06,110.1,0.44785,0.50881,0.10264,0.03607,0.1426,0.08828,0.0196,0.00236,0.14207,13.3278,0.7793,0.0343,1.4695,0.295,1.1745,0.0647,-3.474,-1.772,-1.702
41097,104376,USC Upstate,Spartans,37,2345227,Nic Book,Sophomore,F,80,in_portal_uncommitted_or_pending,,,104376,USC Upstate,False,False,False,True,5,2,47.58,81.289,14.0,6,4,2,6,5,11,2,1,2,9,0.10218,156.55,108.11,0.83333,0.89744,0.07858,0.13487,0.11676,0.12599,0.0249,0.02123,0.20492,19.7767,0.19786,0.1663,0.2235,0.1536,0.0699,0.1879,1.01,0.771,0.239
41097,104376,USC Upstate,Spartans,37,2345231,Karmani Gregory,Junior,G,73,in_portal_uncommitted_or_pending,,,104376,USC Upstate,False,False,False,True,28,27,889.33,1512.032,451.0,372,119,82,10,50,60,31,6,67,44,0.27773,104.3,112.87,0.4879,0.53134,0.20347,0.01236,0.06377,0.03766,0.02067,0.00717,0.13636,15.6437,1.42982,0.0643,1.7206,0.7896,0.931,0.0774,-3.584,-0.576,-3.008
41097,104376,USC Upstate,Spartans,37,2345232,Breylin Garcia,Senior,F,78,senior_eligibility_review,,,104376,USC Upstate,False,False,False,False,20,7,294.22,498.518,135.0,98,26,14,32,54,86,18,3,21,48,0.2217,114.11,102.65,0.61224,0.617,0.1128,0.12076,0.21009,0.16475,0.03641,0.01118,0.16099,22.4199,1.48868,0.2024,1.088,0.5132,0.5748,0.1479,1.473,0.207,1.266
41097,104376,USC Upstate,Spartans,37,2543731,Coen Collier,Junior,F,85,probable_returner,,,,,False,False,False,False,27,7,366.56,620.77,38.0,45,20,15,32,61,93,2,36,11,44,0.08877,90.8,106.09,0.35556,0.35316,0.07055,0.09555,0.1893,0.14152,0.00324,0.10519,0.16975,9.6643,0.08972,0.0098,0.501,-0.1032,0.6042,0.0547,-4.595,-3.798,-0.797
41097,104376,USC Upstate,Spartans,37,2543737,Mason Bendinger,Junior,G,76,in_portal_uncommitted_or_pending,,,,,False,False,False,True,29,28,883.65,1502.729,417.0,387,122,33,23,82,105,13,12,54,57,0.28075,94.02,113.3,0.4522,0.47311,0.08474,0.02844,0.10549,0.0662,0.00874,0.01454,0.10916,11.7716,-2.48261,-0.1124,0.5814,-0.3093,0.8908,0.0263,-1.864,-1.895,0.031
41097,104376,USC Upstate,Spartans,37,2543743,Tyler Smith,Junior,G,72,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,13,656.04,1118.676,127.0,127,33,81,13,60,73,32,1,50,61,0.14675,88.24,109.45,0.41339,0.44876,0.22199,0.02178,0.10374,0.06212,0.02893,0.00162,0.26107,7.8282,-1.26698,-0.0773,0.4757,-0.4099,0.8855,0.029,-2.066,-1.621,-0.445
41097,104376,USC Upstate,Spartans,37,2543746,Jafeth Martinez,Junior,F,81,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,19,531.2,902.956,130.0,69,58,5,56,88,144,4,50,21,85,0.10908,126.64,105.87,0.68116,0.68783,0.0177,0.11538,0.18803,0.15105,0.00447,0.09994,0.18179,16.2978,1.63344,0.123,1.7331,0.8472,0.8859,0.1305,0.572,-0.78,1.352
41097,104378,UT Arlington,Mavericks,36,1890638,Alex Bossinakis,Junior,G,74,probable_returner,,,103801,LeTourneau,True,False,False,False,2,0,2.1,3.569,0.0,1,0,0,0,0,0,0,1,0,0,0.24044,,87.13,0,0,0,0,0,0,0,0.52185,0,0,0.00097,0.0185,,,0.0071,,,,
41097,104378,UT Arlington,Mavericks,36,1921652,Marcell McCreary,Senior,G,76,senior_eligibility_review,,,104009,Northern Colo.,True,False,False,False,30,29,901.06,1468.187,381.0,290,107,46,45,108,153,46,7,54,51,0.22472,113.9,100.98,0.5,0.56511,0.11685,0.06044,0.14139,0.10143,0.03137,0.00848,0.13808,18.1916,5.04075,0.2238,3.3916,1.4799,1.9116,0.1506,3.036,0.76,2.276
41097,104378,UT Arlington,Mavericks,36,2114198,Marcus Rigsby Jr.,Junior,G,75,probable_returner,,,104343,Troy,True,False,False,False,29,16,511.47,833.284,134.0,114,28,17,14,46,60,12,8,30,48,0.15915,98.09,105.37,0.50439,0.53048,0.06949,0.03368,0.10685,0.0709,0.01446,0.01702,0.19191,8.3659,-0.35816,-0.028,0.9236,0.0395,0.8841,0.0722,-3.578,-3.761,0.183
41097,104378,UT Arlington,Mavericks,36,2299492,Raysean Seamster,Senior,F,80,senior_eligibility_review,,,104378,UT Arlington,False,False,False,False,30,30,909.49,1475.05,354.0,296,100,58,70,118,188,39,21,65,73,0.23057,103.91,100.58,0.5,0.52059,0.15324,0.09314,0.15305,0.12348,0.02635,0.02521,0.16049,17.1343,3.44128,0.1513,2.6175,0.6556,1.962,0.1151,1.728,0.493,1.235
41097,104378,UT Arlington,Mavericks,36,2299497,Cameron Jackson,Sophomore,F,80,in_portal_uncommitted_or_pending,,,104378,UT Arlington,False,False,False,True,29,12,502.97,815.165,115.0,80,33,14,44,69,113,11,14,26,56,0.12416,110.05,102.55,0.6125,0.60847,0.05814,0.10608,0.16365,0.1351,0.01344,0.0308,0.21573,12.9234,0.20659,0.0164,1.389,0.3923,0.9967,0.1105,-0.514,-0.295,-0.219
41097,104378,UT Arlington,Mavericks,36,2302256,Casmir Chavis,Freshman,G,72,in_portal_uncommitted_or_pending,,,103301,Arkansas,True,False,False,True,30,30,814.07,1323.605,310.0,271,119,96,14,59,73,34,10,68,81,0.24892,98.54,103.96,0.39852,0.47928,0.26374,0.02081,0.08549,0.05357,0.02567,0.01341,0.17375,12.3923,0.10644,0.0052,1.6526,0.1426,1.5101,0.0812,-0.014,-0.968,0.954
41097,104378,UT Arlington,Mavericks,36,2303033,Miles Goodman,Freshman,F,83,in_portal_uncommitted_or_pending,,,104078,Penn St.,True,False,False,True,28,16,370.51,603.587,89.0,79,27,3,18,51,69,8,12,22,63,0.15668,89.65,101.98,0.47468,0.48955,0.0169,0.05854,0.16057,0.11038,0.01322,0.03491,0.1949,7.5149,-1.03928,-0.1122,0.5668,-0.1863,0.7531,0.0612,-2.056,-2.624,0.568
41097,104378,UT Arlington,Mavericks,36,2319738,Tyran Mason,Sophomore,G,78,in_portal_uncommitted_or_pending,,,104005,North Texas,True,False,False,True,30,1,495.67,799.645,182.0,148,50,13,29,69,98,17,2,23,42,0.20161,109.12,102.32,0.5,0.53529,0.06015,0.0708,0.16421,0.1181,0.02108,0.0044,0.11917,14.8806,0.94871,0.0766,1.5109,0.5186,0.9924,0.1219,-1.939,-1.683,-0.256
41097,104378,UT Arlington,Mavericks,36,2540409,Jordan Lowery,Freshman,G,73,in_portal_uncommitted_or_pending,,,,,False,False,False,True,30,5,462.01,742.445,132.0,121,34,36,6,32,38,17,1,28,40,0.18375,98.46,105.41,0.42975,0.48529,0.16297,0.01572,0.0817,0.04913,0.02261,0.00236,0.17077,8.9769,-0.28113,-0.0243,0.8524,0.0554,0.797,0.0738,-1.839,-1.536,-0.303
41097,104378,UT Arlington,Mavericks,36,2540417,Bahsil Laster,Sophomore,G,76,probable_returner,,,,,False,False,False,False,30,8,579.02,940.859,208.0,131,141,29,22,60,82,17,4,47,45,0.21465,102.92,104.53,0.37023,0.53886,0.10149,0.04598,0.12224,0.0846,0.01804,0.00754,0.1958,12.0651,-0.0676,-0.0047,1.3756,0.3312,1.0444,0.095,2.491,0.104,2.387
41097,104378,UT Arlington,Mavericks,36,2540420,Jayden Smoot,Freshman,G,73,probable_returner,,,,,False,False,False,False,21,1,224.69,372.257,51.0,43,19,8,8,29,37,6,4,12,15,0.14424,97.56,103.11,0.4186,0.49611,0.06951,0.04276,0.15055,0.09744,0.01618,0.01834,0.18939,9.1332,0.01623,0.0029,0.4425,0.0087,0.4338,0.0788,0.378,-0.92,1.298
41097,104378,UT Arlington,Mavericks,36,2540427,Amari Reed,Freshman,F,80,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,2,301.92,489.066,76.0,50,32,2,32,35,67,13,20,20,49,0.14432,103.61,98.32,0.58,0.59282,0.0139,0.12866,0.1372,0.13298,0.02652,0.07357,0.23787,14.3076,0.68581,0.0909,0.8505,0.1378,0.7127,0.1127,3.584,0.785,2.799
41097,104379,UT Martin,Skyhawks,15,1906947,Lamine Niang,Junior,F,81,in_portal_uncommitted_or_pending,,,104379,UT Martin,False,False,False,True,22,0,182.12,291.555,50.0,43,8,5,19,17,36,1,16,11,28,0.16264,100.8,101.11,0.55814,0.53763,0.06256,0.12229,0.09941,0.1103,0.00338,0.10271,0.19124,13.0997,-0.09957,-0.0219,0.4359,0.0513,0.3846,0.0957,-1.284,-2.005,0.721
41097,104379,UT Martin,Skyhawks,15,1924315,Luca Colceag,Senior,F,80,senior_eligibility_review,,,104009,Northern Colo.,True,False,False,False,25,3,311.91,504.768,82.0,79,17,13,13,36,49,12,12,18,17,0.17247,94.93,98.59,0.46203,0.47399,0.08531,0.04905,0.12526,0.0887,0.02359,0.04619,0.17228,10.5622,0.52822,0.0677,0.6828,-0.0464,0.7292,0.0876,-1.275,-1.89,0.615
41097,104379,UT Martin,Skyhawks,15,2153995,Dragos Lungu,Sophomore,G,78,in_portal_uncommitted_or_pending,,,104197,San Diego,True,False,False,True,5,5,134.78,239.494,66.0,41,27,15,7,20,27,7,1,19,8,0.2681,101.71,96.52,0.62195,0.62382,0.27017,0.06574,0.15786,0.1158,0.03,0.00858,0.26433,19.5843,0.44804,0.133,0.4218,0.0816,0.3402,0.1252,0.295,-0.187,0.482
41097,104379,UT Martin,Skyhawks,15,2311785,Andrija Bukumirović,Junior,F,79,in_portal_uncommitted_or_pending,,,104379,UT Martin,False,False,False,True,30,30,901.95,1463.73,410.0,304,107,30,74,156,230,37,28,39,60,0.22122,119.67,95.34,0.57237,0.58388,0.08248,0.09274,0.19016,0.14213,0.02528,0.03726,0.09998,22.1603,6.22594,0.2761,4.2915,1.9197,2.3718,0.1903,3.223,1.477,1.746
41097,104379,UT Martin,Skyhawks,15,2311788,Afan Trnka,Junior,G,74,in_portal_uncommitted_or_pending,,,104379,UT Martin,False,False,False,True,26,9,635.85,1044.656,177.0,151,66,60,25,52,77,21,10,49,56,0.18356,98.51,102.21,0.43709,0.49167,0.19913,0.0439,0.08939,0.06689,0.02026,0.01853,0.21394,9.7629,0.09887,0.0062,1.3634,0.0829,1.2805,0.0858,-1.711,-1.663,-0.048
41097,104379,UT Martin,Skyhawks,15,2311790,Pedro Santos,Freshman,G,79,in_portal_uncommitted_or_pending,,,104379,UT Martin,False,False,False,True,28,12,527.88,845.546,193.0,183,27,20,35,72,107,43,2,30,54,0.21928,101.65,93.1,0.47814,0.49513,0.08919,0.07635,0.15014,0.11407,0.05016,0.00448,0.1334,15.7898,1.57071,0.119,1.721,0.2271,1.4939,0.1304,-2.286,-3.178,0.892
41097,104379,UT Martin,Skyhawks,15,2311792,AJ Hopkins,Senior,G,78,senior_eligibility_review,,,104379,UT Martin,False,False,False,False,27,0,268.74,430.181,75.0,68,16,8,8,36,44,12,8,9,26,0.16034,107.94,96.91,0.45588,0.5,0.06104,0.03361,0.14999,0.09204,0.0275,0.03515,0.10709,11.8194,0.74307,0.1106,0.8611,0.1923,0.6688,0.1282,-0.858,-1.786,0.928
41097,104379,UT Martin,Skyhawks,15,2311798,Filip Radaković,Sophomore,G,79,in_portal_uncommitted_or_pending,,,104379,UT Martin,False,False,False,True,25,24,682.0,1096.466,243.0,172,126,62,45,58,103,21,0,67,44,0.21994,102.93,103.3,0.40988,0.5343,0.19124,0.07303,0.09403,0.08353,0.01901,0,0.22755,12.8172,-0.21926,-0.0129,1.7259,0.4192,1.3067,0.1012,1.261,-0.387,1.648
41097,104379,UT Martin,Skyhawks,15,2505178,Matas Deniusas,Freshman,F,81,in_portal_uncommitted_or_pending,,,,,False,False,False,True,30,30,814.56,1318.93,378.0,300,112,50,49,105,154,25,25,53,65,0.25261,111.42,99.15,0.48833,0.54108,0.14673,0.068,0.14172,0.10537,0.01891,0.03684,0.13175,18.2223,3.50709,0.1722,3.1377,1.274,1.8637,0.1541,2.417,1.358,1.059
41097,104379,UT Martin,Skyhawks,15,2505179,Vladimir Khryapa,Freshman,F,80,probable_returner,,,,,False,False,False,False,27,3,372.79,599.804,59.0,62,24,23,23,40,63,25,15,29,48,0.13887,79.99,94.62,0.3871,0.40634,0.11914,0.06873,0.11892,0.09389,0.04141,0.04911,0.28555,8.2942,-0.08444,-0.0091,0.5836,-0.4209,1.0045,0.0626,-0.889,-3.178,2.289
41097,104379,UT Martin,Skyhawks,15,2505182,Damien King,Freshman,G,76,in_portal_uncommitted_or_pending,,,,,False,False,False,True,26,8,369.86,583.719,120.0,99,38,28,29,37,66,25,4,16,34,0.18209,114.9,96.72,0.4697,0.51858,0.16334,0.08801,0.11157,0.09983,0.04179,0.01322,0.12147,17.2665,1.56821,0.1696,1.4713,0.5445,0.9268,0.1591,1.363,0.011,1.352
41097,104379,UT Martin,Skyhawks,15,2505185,Filip Petkovski,Freshman,G,77,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,26,748.77,1217.308,155.0,134,43,72,18,69,87,18,2,54,63,0.14116,95.35,103.56,0.48881,0.50687,0.18674,0.02731,0.10239,0.06526,0.0148,0.0032,0.26097,7.1745,-1.13813,-0.0608,1.3368,-0.0804,1.4172,0.0714,-0.609,-0.933,0.324
41097,104379,UT Martin,Skyhawks,15,2505187,Ty Price,Freshman,G,70,in_portal_uncommitted_or_pending,,,,,False,False,False,True,15,0,57.03,93.824,27.0,22,8,1,0,4,4,1,0,5,11,0.27336,98.78,105.15,0.45455,0.52941,0.03891,0,0.07306,0.03871,0.01078,0,0.16383,6.7745,-0.16673,-0.1169,0.1112,0.0114,0.0998,0.078,0.291,0.194,0.097
41097,104379,UT Martin,Skyhawks,15,2505191,Ama Sow,Freshman,F,81,in_portal_uncommitted_or_pending,,,,,False,False,False,True,4,0,16.76,26.169,0.0,0,1,0,1,0,1,1,0,1,2,0.04551,,103.8,,0,0,0.07577,0,0.0363,0.03656,0,0.69444,-0.6876,-0.10701,-0.2554,,,0.0314,,,,
41097,104380,UTEP,Miners,88,1606123,Jamal West Jr.,Senior,F,78,senior_eligibility_review,,,103992,Nicholls,True,False,False,False,28,28,894.24,1447.121,401.0,266,171,39,63,124,187,25,40,55,82,0.23826,112.96,108.63,0.54135,0.58763,0.10596,0.0814,0.16741,0.12346,0.01727,0.05276,0.1388,20.5902,3.63777,0.1627,2.8135,1.5296,1.2839,0.1258,-1.769,-1.57,-0.199
41097,104380,UTEP,Miners,88,1890676,Kaseem Watson,Junior,F,81,in_portal_uncommitted_or_pending,,,103531,Delaware St.,True,False,False,True,28,25,902.14,1457.156,349.0,301,83,36,37,98,135,25,9,47,46,0.22919,102.86,112.34,0.46346,0.51704,0.08988,0.04739,0.13115,0.08835,0.01712,0.01177,0.12223,13.7442,1.18789,0.0527,1.5219,0.5264,0.9955,0.0675,0.287,-0.062,0.349
41097,104380,UTEP,Miners,88,1948178,Caleb Blackwell,Junior,G,73,in_portal_uncommitted_or_pending,,,,,False,False,False,True,25,24,771.1,1256.519,268.0,238,34,73,5,64,69,32,2,41,60,0.20471,103.75,112.02,0.51891,0.52964,0.21349,0.00751,0.0986,0.05247,0.02551,0.00305,0.13947,13.057,1.10383,0.0573,1.3471,0.4737,0.8734,0.0699,0.079,-0.728,0.807
41097,104380,UTEP,Miners,88,2101702,David Tubek,Junior,F,79,in_portal_uncommitted_or_pending,,,104210,Seton Hall,True,False,False,True,9,0,62.8,105.046,18.0,19,2,2,4,6,10,0,0,6,9,0.21528,80.14,116.77,0.44737,0.45226,0.0687,0.07099,0.12154,0.0946,0,0,0.23184,3.3949,-0.30987,-0.1974,-0.0605,-0.1049,0.0444,-0.0386,-1.459,-1.317,-0.142
41097,104380,UTEP,Miners,88,2127539,Cassius Brooks,Senior,G,72,senior_eligibility_review,,,103303,Arkansas Tech,True,False,False,False,27,4,361.31,582.592,61.0,60,22,18,15,33,48,10,3,17,43,0.12909,90.2,112.91,0.35833,0.43759,0.0979,0.04778,0.11,0.07819,0.01708,0.00973,0.19612,6.1237,-1.2579,-0.1393,0.233,-0.1473,0.3803,0.0258,-3.249,-1.929,-1.32
